Pixel	700	725	750	775	800
1	0	0	0	0	0
2	28	28	30	32	33
3	30	30	32	33	33
4	28	30	30	32	33
5	0	0	0	0	0
6	24	24	24	26	30
7	24	24	24	26	36
8	24	24	26	30	34
9	0	0	0	0	24
10	28	30	32	34	40
11	32	34	36	40	40
12	24	24	26	32	36
13	0	0	0	0	0
14	24	24	24	26	27
15	24	0	24	25	27
16	0	0	0	0	0
