Run#	1352	1386	1354	1355	1356
PMT 9	700	725	750	775	800
1	73.9	64.8	67.9	67.9	68.9
2	64.2	60	60.5	61	62.8
3	58.5	55.4	55.5	56.5	57.7
4	0	0	0	0	0
5	63.6	54.6	59.6	60.5	61.8
6	35.6	32.9	36.9	37.9	38.6
7	34.7	32.1	36.4	37.5	37.5
8	42	39	42.3	43.4	43.7
9	96.4	84	85.4	83	83.6
10	90.1	78.1	80.8	78.5	78.4
11	95.5	83.3	83.9	80.5	80.9
12	91	81	79.9	78.4	78.3
13	207.7	170.6	194.2	178.4	192.7
14	101.7	175.8	173.4	178.1	165.4
15	180.8	149.6	155.2	149.5	145.8
16	0	0	0	0	0
