Run#	1320	1319	1318	1317	1324
PMT 7	700	725	750	775	800
1	41.7	38.4	36.6	37	38.8
2	29.4	28.6	28.9	28.9	31.2
3	29.2	28.7	29.2	29.3	31.8
4	0	0	0	0	0
5	28.2	27.6	28.3	28.2	30.3
6	36.6	34.2	33.2	33.2	34.6
7	39.8	36.7	35.2	35.6	36.2
8	29.2	27.2	26.8	27	29.7
9	52.4	47.5	44.6	44.7	43.5
10	35.9	34	32.6	32.6	32.9
11	28	28.1	29.2	29.3	30.4
12	26.3	26.3	27.1	27.2	28.8
13	42.6	40.1	39.8	40	42.2
14	36.9	35.2	34.9	35.5	37.7
15	33	32	32.4	32.8	35.3
16	0	0	0	0	0
