Pixel	700	725	750	775	800
1	24	24	24	25	26
2	26	26	28	30	32
3	26	26	26	30	34
4	26	28	30	32	34
5	28	28	30	32	34
6	27	27	30	30	34
7	28	28	32	32	34
8	26	27	32	32	34
9	25	25	26	30	32
10	26	26	26	32	34
11	28	30	30	32	34
12	25	25	26	28	34
13	0	0	0	0	0
14	27	28	32	32	36
15	26	26	28	30	34
16	0	0	0	0	0
