Pixel	700	725	750	775	800
1	26	27	29	30	30
2	28	30	30	32	32
3	0	0	0	0	0
4	25	26	26	25	26
5	26	26	28	30	32
6	30	30	32	32	34
7	32	34	34	36	36
8	32	33	33	37	37
9	34	34	34	37	37
10	30	30	32	34	34
11	32	32	34	36	36
12	30	30	32	34	34
13	0	0	0	0	0
14	28	28	30	32	32
15	24	24	26	26	26
16	26	27	28	32	32
