Run#	1352	1354	1355	1386	1356
PMT 5	700	725	750	775	800
1	64.3	58.9	56.1	50.7	52.4
2	90.1	82.9	77.2	69.7	75.1
3	71.1	65.1	61.7	59.5	61.1
4	0	0	0	0	0
5	46.1	43.7	40.6	34.7	36.6
6	49.7	46.7	44.3	37.8	38.8
7	48.2	46.1	42.8	36.7	38
8	49.1	47.9	44.7	38.2	38.8
9	35.9	34.5	31.9	29.2	29.9
10	34.2	32.1	29.7	26.9	27.1
11	32.1	30	27.7	25.5	25.2
12	35	33.2	30.7	28.3	28.5
13	40.2	38.2	35.6	30.6	32
14	0	0	0	0	0
15	43.9	41.8	39.7	34.8	35.1
16	38.7	36.1	35	32.6	35.2
