Pixel	700	725	750	775	800
1	28	29	30	30	31
2	27	29	30	30	32
3	25	27	28	28	30
4	25	27	28	29	31
5	26	28	28	28	32
6	29	32	32	32	34
7	26	26	28	28	31
8	28	29	30	30	32
9	31	32	32	35	36
10	33	34	34	35	37
11	31	33	34	35	36
12	28	29	30	32	33
13	0	0	0	0	0
14	28	29	30	32	34
15	27	28	29	30	33
16	0	0	0	0	0
