Pixel	700	725	750	775	800
1	28	28	30	32	35
2	24	26	28	30	34
3	24	26	30	30	34
4	24	26	28	30	34
5	24	24	25	26	30
6	24	25	26	30	34
7	24	24	25	26	30
8	26	28	30	30	34
9	26	28	30	30	35
10	32	32	34	34	38
11	34	34	36	38	38
12	28	30	32	34	34
13	0	0	0	0	0
14	28	30	32	34	34
15	32	32	33	35	36
16	0	0	0	0	0
