Pixel	700	725	750	775	800
1	0	0	0	32	32
2	0	0	0	0	0
3	0	0	0	0	0
4	0	0	0	0	26
5	0	0	0	0	0
6	33	34	34	34	37
7	0	0	35	36	37
8	0	0	0	0	0
9	0	0	30	32	32
10	0	34	35	35	36
11	0	0	0	32	34
12	0	0	30	32	33
13	0	0	0	0	32
14	0	0	0	32	32
15	0	0	0	0	32
16	0	0	0	0	0
