Pixel	700	725	750	775	800
1	0	0	0	0	0
2	0	0	0	0	0
3	0	0	0	0	0
4	0	0	0	0	0
5	25	25	26	30	34
6	0	0	0	0	0
7	28	30	30	34	34
8	25	25	28	32	34
9	30	32	34	36	38
10	34	35	36	36	38
11	35	36	38	40	40
12	32	34	35	37	38
13	0	0	0	0	0
14	0	0	0	0	0
15	25	25	26	30	32
16	24	24	25	28	30
