Run#	1364	1363	1360	1359	1365
PMT 11	700	725	750	775	800
1	51.9	47.8	44.9	45.8	44.2
2	26.7	27	27.6	30.3	29.3
3	53.4	48.5	45.8	46.2	43.4
4	39.8	36.8	36	36.7	35.6
5	49.1	45.3	42.2	42.1	40.5
6	53.7	71.5	65.7	61	54.4
7	77.6	69	64	65.5	62.4
8	101.4	97.6	91.3	85.7	76.1
9	22.8	23.1	24.1	26	25.4
10	34	31.6	30.2	30.6	29.7
11	19.9	19.9	20.2	21.2	20.5
12	66.4	58.9	66.2	49.4	24.2
13	0	0	0	0	0
14	59.1	54.3	50	47.9	45.5
15	38.3	35.9	35.4	36.4	35.6
16	0	0	0	0	0
