Pixel	700	725	750	775	800
1	26	26	27	30	30
2	25	25	26	26	28
3	30	31	32	33	34
4	25	25	26	26	26
5	0	0	0	0	0
6	26	26	28	28	32
7	36	37	38	40	41
8	38	38	38	40	42
9	29	29	32	34	34
10	34	35	36	36	36
11	24	35	35	36	36
12	24	25	25	25	26
13	28	28	32	34	39
14	26	27	28	30	34
15	26	26	28	32	34
16	0	0	0	0	0
