Run#	1352	1354	1386	1355	1356
PMT 8	700	725	750	775	800
1	51.7	63.5	56.1	55.4	53
2	43.7	41.8	39.1	41.6	42.8
3	42.7	40.5	38.5	39.9	41
4	35.8	34.8	33.5	35.5	36.4
5	38.3	36.8	32.9	37.6	38.7
6	40.3	38.9	33.7	39.2	40.1
7	33.2	31.6	27.3	31.9	32.5
8	33	30.7	26.1	29.8	30
9	45.9	43.2	39.7	41.9	42.3
10	41.8	39.5	36.8	38	38.2
11	31.4	30.4	29.9	30.6	31.2
12	48.3	45.2	41.8	42.9	43.1
13	0	0	0	0	0
14	32.6	31.5	26.3	31.4	32.5
15	41.6	38.6	32.7	38.1	38.7
16	0	0	0	0	0
