Run#	1355	1359	1354	1357	1356
PMT 1	700	725	750	775	800
1	40.9	38.8	36.8	37.1	37.8
2	45.2	42.2	40.1	40.2	40.7
3	38.8	36.6	34.5	33.8	33.9
4	0	0	0	0	0
5	0	0	0	0	0
6	33.9	32.2	30	29.4	29.3
7	32.5	31.9	31.3	32.3	32.9
8	33.9	32.8	32.3	33.3	33.8
9	39.4	37.7	36.7	37.8	38.3
10	46.4	43.5	40.4	38.9	37.3
11	52.6	47.6	44.8	42.2	40.3
12	35.9	33.7	32.8	33.4	34.3
13	34	32.8	31.6	32.9	33.1
14	60.4	57.4	53.4	52.2	50.8
15	59.5	56	53.4	53.5	53.3
16	41.9	41.1	40.3	41.4	41.6
