Pixel	700	725	750	775	800
1	30	32	36	40	46
2	0	0	0	0	0
3	30	34	38	40	44
4	32	34	36	40	42
5	34	36	40	44	48
6	32	34	40	42	46
7	30	34	40	40	50
8	34	36	40	46	52
9	34	36	38	38	42
10	30	34	40	40	44
11	0	0	0	0	0
12	33	36	40	40	44
13	26	26	36	40	48
14	34	36	38	40	44
15	26	30	36	40	46
16	30	34	38	40	46
