Run#	1363	1360	1359	1357	1356
PMT 10	700	725	750	775	800
1	38.5	37.3	38.8	39.3	40.3
2	46	44.6	44.5	45.1	45.5
3	41.5	40.4	41.5	42.1	42.7
4	44	40.9	41.3	40.2	40.9
5	52.9	49.7	46.3	44.4	43.1
6	39.3	37	36.1	35.4	35.2
7	53.7	49.8	46.1	43	41.7
8	30.9	28.3	27.8	27.1	27.3
9	33.2	32.6	33.2	33.6	34.6
10	27.4	27.2	28.6	29.4	30.3
11	22.6	23.4	24.8	25.8	26
12	34.4	33.5	34.2	34.6	35.5
13	0	0	0	0	0
14	34.2	33.9	34.6	35.2	35.8
15	30.3	30.9	32.6	34	34.6
16	0	0	0	0	0
