Run#	1365	1364	1363	1360	1356
PMT 12	700	725	750	775	800
1	128.8	109.3	99	58.7	97
2	44.5	42.5	42.7	44	55.2
3	30.9	30	30.7	31.8	39.6
4	35.5	34.5	35.2	36.4	43.9
5	107.9	96.1	91	85.4	81.8
6	46.1	41.6	37.6	34.6	37.5
7	43.2	39.1	35.5	32.7	34
8	40.4	35.8	32.4	31	34
9	56.6	54.5	50.4	45.8	42.6
10	30	27.4	26.4	26.5	29
11	25.1	22.9	22.3	23	25.3
12	36.8	33.2	31.2	31.1	33
13	0	0	0	0	0
14	49.8	45.6	42	39.9	40.3
15	57.9	53.4	48.2	45.6	44.6
16	0	0	0	0	0
