Pixel	700	725	750	775	800
1	24	24	25	26	32
2	30	32	34	34	36
3	24	24	25	25	30
4	24	24	25	30	32
5	24	24	24	27	32
6	0	0	0	0	24
7	22	24	24	25	26
8	0	0	0	0	0
9	33	34	36	38	38
10	24	28	32	34	34
11	35	36	38	38	40
12	24	24	24	25	28
13	0	0	0	0	0
14	24	24	24	25	28
15	24	26	30	36	40
16	0	0	0	0	0
