Run#	1367	1365	1363	1364	1368
PMT 14	700	725	750	775	800
1	51.6	49.2	47.5	48.1	49.4
2	40.3	38.7	37.1	36.9	37.9
3	55.8	53	50.7	50.3	51.1
4	46	44.1	42.1	42	43.2
5	40	38.5	36.2	36.1	36.5
6	30.2	28.1	25.4	25	25.2
7	41.5	39.4	37.2	37	37.9
8	33.7	31.2	29.1	28.9	29.8
9	28.2	27.5	27.5	28	29.3
10	25.1	24.2	24.3	24.5	25.5
11	28	27.4	27.2	27.4	27.6
12	36.3	34.7	33.7	33.4	33.9
13	0	0	0	0	0
14	33.6	32.4	31.7	31.9	33
15	34.4	32.8	31.8	31.6	32.3
16	0	0	0	0	0
